customer_id,age,gender,loyalty_member,product_type,sku,rating,order_status,payment_method,total_price,unit_price,quantity,purchase_date,shipping_type,add-ons_purchased,add-on_total,grand_total
4401,60,Male,No,Tablet,SKU1002,3,Completed,Paypal,494.06,247.03,2,2024-06-10,Express,Extended Warranty,15.26,509.32
4402,32,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,124.5,20.75,6,2023-12-08,Express,Extended Warranty,40.59,165.09
4403,22,Male,No,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,2023-10-07,Overnight,"Impulse Item,Impulse Item,Impulse Item",43.19,888.02
4403,22,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,124.5,20.75,6,2024-06-03,Standard,,0,124.5
4403,22,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,494.06,247.03,2,2024-07-03,Standard,Extended Warranty,12.07,506.13
4406,58,Female,No,Laptop,SKU1005,3,Completed,Debit Card,4175.64,463.96,9,2023-10-29,Standard,,0,4175.64
4407,63,Female,Yes,Laptop,SKU1005,3,Cancelled,Paypal,4175.64,463.96,9,2024-06-25,Standard,,0,4175.64
4408,40,Male,Yes,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,2024-09-20,Express,Impulse Item,29.05,1758.26
4409,28,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,7120.71,791.19,9,2024-03-14,Standard,,0,7120.71
4409,28,Female,No,Tablet,SKU1002,3,Cancelled,Cash,1235.15,247.03,5,2024-04-19,Overnight,"Accessory,Accessory",61.09,1296.24
4409,28,Female,No,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,2024-07-05,Express,"Impulse Item,Accessory",57.82,2281.09
4411,27,Female,No,Tablet,SKU1002,3,Completed,Cash,741.09,247.03,3,2024-06-03,Express,Accessory,23.15,764.24
4411,27,Female,No,Smartphone,SKU1001,5,Cancelled,Paypal,145.25,20.75,7,2024-07-02,Overnight,Extended Warranty,45.01,190.26
4412,48,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,741.09,247.03,3,2024-07-01,Overnight,,0,741.09
4414,19,Male,No,Laptop,SKU1005,3,Completed,Debit Card,3711.68,463.96,8,2023-11-25,Standard,,0,3711.68
4414,19,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,3164.76,791.19,4,2024-05-27,Express,Extended Warranty,17.14,3181.9
4415,70,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,1855.84,463.96,4,2023-11-17,Express,"Extended Warranty,Extended Warranty,Impulse Item",40.62,1896.46
4417,46,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,166,20.75,8,2023-10-09,Standard,Impulse Item,35.38,201.38
4417,46,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,1855.84,463.96,4,2024-02-12,Express,,0,1855.84
4418,42,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,8448.3,844.83,10,2024-01-30,Standard,Accessory,35.55,8483.85
4418,42,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,7120.71,791.19,9,2024-08-09,Express,"Impulse Item,Impulse Item",23.73,7144.44
4418,42,Female,No,Tablet,SKU1002,3,Completed,Paypal,1482.18,247.03,6,2024-08-26,Overnight,,0,1482.18
4419,21,Male,Yes,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2023-10-27,Standard,,0,103.75
4419,21,Male,No,Smartwatch,SKU1003,3,Completed,Cash,8448.3,844.83,10,2024-01-27,Express,Extended Warranty,46.95,8495.25
4419,21,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,145.25,20.75,7,2024-04-20,Overnight,"Impulse Item,Accessory,Extended Warranty",127.41,272.66
4419,21,Male,No,Tablet,SKU1002,3,Completed,Cash,1976.24,247.03,8,2024-06-10,Express,,0,1976.24
4420,34,Female,No,Laptop,SKU1005,3,Completed,Debit Card,2319.8,463.96,5,2023-10-07,Overnight,"Extended Warranty,Impulse Item",59.17,2378.97
4422,65,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,6329.52,791.19,8,2023-12-18,Overnight,,0,6329.52
4422,65,Male,No,Smartphone,SKU1001,5,Completed,Paypal,124.5,20.75,6,2024-06-18,Overnight,,0,124.5
4424,49,Male,Yes,Smartphone,SKU1004,2,Cancelled,Credit Card,4747.14,791.19,6,2024-02-12,Standard,Accessory,24.36,4771.5
4424,49,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,124.5,20.75,6,2024-03-07,Overnight,"Impulse Item,Extended Warranty",87.69,212.19
4426,32,Female,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2024-04-21,Overnight,,0,1582.38
4426,32,Female,No,Smartphone,SKU1004,2,Completed,Cash,791.19,791.19,1,2024-09-23,Standard,"Accessory,Accessory,Accessory",86.37,877.56
4427,18,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,41.5,20.75,2,2024-06-01,Standard,,0,41.5
4428,60,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,62.25,20.75,3,2023-10-05,Standard,"Impulse Item,Accessory,Extended Warranty",111.8,174.05
4428,60,Male,No,Tablet,SKU1002,3,Completed,Credit Card,2470.3,247.03,10,2023-11-18,Standard,"Extended Warranty,Accessory",77.97,2548.27
4428,60,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,4224.15,844.83,5,2024-06-04,Standard,,0,4224.15
4431,25,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,1689.66,844.83,2,2023-12-03,Express,,0,1689.66
4432,35,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,1689.66,844.83,2,2024-01-19,Express,Extended Warranty,45.15,1734.81
4433,71,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,3247.72,463.96,7,2024-04-29,Express,Accessory,30.88,3278.6
4434,49,Male,No,Tablet,SKU1002,3,Cancelled,Cash,1729.21,247.03,7,2024-05-19,Express,,0,1729.21
4435,39,Female,Yes,Tablet,SKU1002,3,Completed,Cash,1976.24,247.03,8,2024-02-25,Standard,"Accessory,Extended Warranty",82.4,2058.64
4436,75,Female,No,Tablet,SKU1002,3,Cancelled,Cash,2470.3,247.03,10,2023-12-27,Standard,"Accessory,Extended Warranty",58.23,2528.53
4436,75,Female,No,Laptop,SKU1005,3,Completed,Debit Card,1855.84,463.96,4,2024-05-02,Overnight,"Impulse Item,Impulse Item",56.96,1912.8
4436,75,Female,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,5913.81,844.83,7,2024-09-22,Express,,0,5913.81
4438,41,Female,No,Tablet,SKU1002,3,Cancelled,Cash,2223.27,247.03,9,2024-04-15,Standard,,0,2223.27
4440,77,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2024-03-02,Express,,0,3164.76
4441,35,Female,Yes,Smartphone,SKU1001,5,Completed,Debit Card,20.75,20.75,1,2024-09-18,Standard,"Accessory,Accessory",47.65,68.4
4442,71,Male,No,Tablet,SKU1002,3,Completed,Credit Card,2470.3,247.03,10,2024-03-13,Overnight,,0,2470.3
4442,71,Male,No,Smartphone,SKU1001,5,Completed,Paypal,62.25,20.75,3,2024-09-21,Standard,Accessory,43.25,105.5
4443,74,Female,Yes,Smartphone,SKU1001,5,Cancelled,Cash,62.25,20.75,3,2023-10-05,Express,,0,62.25
4443,74,Female,No,Laptop,SKU1005,3,Completed,Debit Card,3711.68,463.96,8,2024-05-27,Overnight,Impulse Item,26.31,3737.99
4443,74,Female,No,Laptop,SKU1005,3,Completed,Credit Card,3247.72,463.96,7,2024-09-07,Express,,0,3247.72
4445,69,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,3955.95,791.19,5,2024-04-03,Overnight,"Extended Warranty,Accessory",55.43,4011.38
4446,66,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,20.75,20.75,1,2023-10-10,Express,"Extended Warranty,Accessory",23.96,44.71
4447,57,Male,Yes,Laptop,SKU1005,3,Completed,Paypal,3711.68,463.96,8,2024-05-19,Standard,Impulse Item,41.08,3752.76
4447,57,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,5913.81,844.83,7,2024-07-10,Overnight,,0,5913.81
4449,29,Female,No,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,2023-10-30,Express,"Extended Warranty,Impulse Item,Impulse Item",105.1,2575.4
4449,29,Female,No,Smartphone,SKU1001,5,Cancelled,Debit Card,145.25,20.75,7,2024-04-16,Express,,0,145.25
4450,41,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,1582.38,791.19,2,2024-02-02,Standard,"Accessory,Accessory",46.26,1628.64
4451,27,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,2024-01-02,Express,"Extended Warranty,Accessory",89.56,8001.46
4451,27,Female,No,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2024-01-05,Overnight,,0,3247.72
4451,27,Female,No,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,2024-06-18,Overnight,"Impulse Item,Impulse Item,Accessory",124.45,6883.09
4451,27,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,5538.33,791.19,7,2024-08-11,Overnight,,0,5538.33
4452,38,Male,Yes,Smartphone,SKU1004,2,Cancelled,Debit Card,1582.38,791.19,2,2024-01-12,Overnight,Impulse Item,41.91,1624.29
4452,38,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Credit Card,5068.98,844.83,6,2024-07-06,Overnight,Extended Warranty,15.86,5084.84
4454,37,Male,No,Laptop,SKU1005,3,Completed,Debit Card,3711.68,463.96,8,2023-12-04,Overnight,"Accessory,Impulse Item,Accessory",112.5,3824.18
4455,38,Male,No,Laptop,SKU1005,3,Completed,Cash,4639.6,463.96,10,2024-03-07,Standard,,0,4639.6
4455,38,Male,Yes,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2024-07-27,Standard,"Accessory,Impulse Item",39.69,7951.59
4455,38,Male,No,Laptop,SKU1005,3,Cancelled,Cash,4175.64,463.96,9,2024-07-29,Overnight,,0,4175.64
4456,44,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,3955.95,791.19,5,2024-06-01,Overnight,"Extended Warranty,Accessory,Extended Warranty",75.29,4031.24
4457,40,Female,No,Tablet,SKU1002,3,Completed,Cash,2470.3,247.03,10,2023-10-12,Standard,,0,2470.3
4458,76,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,2024-08-25,Overnight,,0,124.5
4459,74,Male,No,Laptop,SKU1005,3,Cancelled,Cash,927.92,463.96,2,2024-07-02,Standard,"Accessory,Extended Warranty,Impulse Item",65.91,993.83
4460,34,Female,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,186.75,20.75,9,2023-12-30,Overnight,"Impulse Item,Extended Warranty,Extended Warranty",115.83,302.58
4461,74,Female,Yes,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2024-01-03,Standard,"Extended Warranty,Impulse Item,Impulse Item",54.31,7966.21
4462,44,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,7603.47,844.83,9,2023-11-29,Standard,,0,7603.47
4462,44,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,5068.98,844.83,6,2024-05-06,Overnight,,0,5068.98
4463,73,Male,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,2023-10-14,Express,"Impulse Item,Impulse Item",46.39,540.45
4463,73,Male,No,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,2023-10-20,Standard,"Impulse Item,Accessory,Extended Warranty",90.53,1078.65
4463,73,Male,No,Laptop,SKU1005,3,Completed,Paypal,927.92,463.96,2,2024-01-30,Overnight,"Extended Warranty,Impulse Item,Extended Warranty",87.9,1015.82
4463,73,Male,No,Tablet,SKU1002,3,Completed,Cash,2470.3,247.03,10,2024-05-23,Overnight,Extended Warranty,27.31,2497.61
4464,36,Female,Yes,Tablet,SKU1002,3,Cancelled,Cash,1235.15,247.03,5,2024-03-29,Overnight,,0,1235.15
4465,20,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,1689.66,844.83,2,2023-11-30,Standard,"Accessory,Extended Warranty",73.19,1762.85
4466,34,Male,Yes,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,2023-12-23,Overnight,,0,1391.88
4466,34,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2024-01-18,Overnight,"Accessory,Accessory,Accessory",68.45,3233.21
4467,32,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,2534.49,844.83,3,2024-01-25,Overnight,"Impulse Item,Accessory",62.21,2596.7
4467,32,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,2024-02-08,Express,Accessory,35.96,3747.64
4467,32,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,5913.81,844.83,7,2024-06-28,Standard,"Extended Warranty,Impulse Item,Accessory",65.49,5979.3
4467,32,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7911.9,791.19,10,2024-07-11,Standard,"Extended Warranty,Extended Warranty,Impulse Item",75.51,7987.41
4469,47,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,3711.68,463.96,8,2023-12-29,Standard,"Extended Warranty,Accessory",29.36,3741.04
4470,26,Male,No,Smartwatch,SKU1003,3,Completed,Cash,5913.81,844.83,7,2024-05-20,Standard,"Extended Warranty,Accessory",43.61,5957.42
4471,32,Male,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,4224.15,844.83,5,2024-05-26,Standard,Accessory,23.11,4247.26
4474,75,Female,No,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2023-10-16,Standard,"Impulse Item,Impulse Item",26.13,212.88
4475,23,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,62.25,20.75,3,2023-11-02,Express,"Accessory,Accessory",55.68,117.93
4476,40,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,2470.3,247.03,10,2023-11-01,Express,Extended Warranty,30.3,2500.6
4476,40,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,1689.66,844.83,2,2023-12-20,Standard,"Accessory,Accessory,Extended Warranty",55.14,1744.8
4476,40,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,41.5,20.75,2,2024-06-12,Express,"Accessory,Impulse Item",48.39,89.89
4478,30,Male,No,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,2023-10-01,Express,"Extended Warranty,Extended Warranty,Impulse Item",56.91,3436.23
4479,78,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,791.19,791.19,1,2023-11-26,Overnight,Extended Warranty,44.88,836.07
4480,68,Female,Yes,Tablet,SKU1002,3,Cancelled,Cash,2470.3,247.03,10,2023-11-15,Express,Impulse Item,23.82,2494.12
4480,68,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,2024-04-26,Standard,Accessory,42.62,187.87
4480,68,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,3955.95,791.19,5,2024-05-06,Standard,"Extended Warranty,Extended Warranty",48.18,4004.13
4481,44,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,1582.38,791.19,2,2024-08-03,Express,"Extended Warranty,Accessory",36.49,1618.87
4482,31,Female,No,Tablet,SKU1002,3,Completed,Debit Card,494.06,247.03,2,2023-11-20,Express,"Impulse Item,Accessory",34.77,528.83
4482,31,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,2024-02-13,Express,Extended Warranty,30.6,2404.17
4482,31,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Paypal,7603.47,844.83,9,2024-03-15,Overnight,Accessory,25.67,7629.14
4482,31,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,3379.32,844.83,4,2024-09-15,Standard,"Extended Warranty,Extended Warranty,Extended Warranty",97.56,3476.88
4484,52,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,4175.64,463.96,9,2024-02-06,Express,"Accessory,Accessory",76.8,4252.44
4485,44,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,3379.32,844.83,4,2023-12-01,Standard,Accessory,16.99,3396.31
4485,44,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,2024-04-07,Overnight,"Accessory,Accessory,Impulse Item",39.01,184.26
4486,26,Male,No,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2024-07-12,Express,Accessory,7.76,215.26
4486,26,Male,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,1689.66,844.83,2,2024-08-19,Express,Accessory,25.69,1715.35
4490,64,Male,No,Laptop,SKU1005,3,Completed,Paypal,3247.72,463.96,7,2023-10-15,Overnight,"Extended Warranty,Impulse Item",38.94,3286.66
4490,64,Male,No,Tablet,SKU1002,3,Completed,Cash,741.09,247.03,3,2023-10-24,Express,"Impulse Item,Extended Warranty",75,816.09
4490,64,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2023-12-11,Express,"Accessory,Impulse Item",30.48,237.98
4491,64,Male,No,Laptop,SKU1005,3,Completed,Paypal,4175.64,463.96,9,2024-01-17,Express,"Accessory,Impulse Item,Extended Warranty",114.87,4290.51
4491,64,Male,No,Tablet,SKU1002,3,Completed,Debit Card,494.06,247.03,2,2024-09-02,Standard,"Extended Warranty,Accessory,Accessory",76.86,570.92
4494,41,Female,No,Smartphone,SKU1004,2,Completed,Paypal,791.19,791.19,1,2024-07-18,Express,"Extended Warranty,Accessory",41.31,832.5
4495,72,Female,No,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,2024-09-19,Express,"Extended Warranty,Impulse Item,Accessory",115.34,2338.61
4496,62,Male,No,Smartwatch,SKU1003,3,Completed,Cash,4224.15,844.83,5,2024-01-29,Standard,Impulse Item,14.68,4238.83
4497,63,Male,No,Tablet,SKU1002,3,Completed,Cash,1976.24,247.03,8,2024-02-16,Overnight,,0,1976.24
4497,63,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,5538.33,791.19,7,2024-03-14,Express,"Impulse Item,Impulse Item,Extended Warranty",50.33,5588.66
4497,63,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,1689.66,844.83,2,2024-03-28,Overnight,"Extended Warranty,Extended Warranty",70.73,1760.39
4497,63,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,1689.66,844.83,2,2024-08-29,Overnight,Accessory,43.1,1732.76
4498,39,Female,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2023-11-27,Express,Impulse Item,11.43,1593.81
4499,67,Female,No,Smartphone,SKU1004,2,Completed,Paypal,3955.95,791.19,5,2024-09-05,Express,Extended Warranty,12.96,3968.91
4500,54,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,3379.32,844.83,4,2023-10-01,Standard,"Extended Warranty,Accessory",79.59,3458.91
4500,54,Female,No,Tablet,SKU1002,3,Completed,Credit Card,1482.18,247.03,6,2024-03-26,Standard,,0,1482.18
4500,54,Female,Yes,Laptop,SKU1005,3,Completed,Cash,1855.84,463.96,4,2024-08-01,Express,"Accessory,Extended Warranty",79.42,1935.26
4501,41,Female,No,Tablet,SKU1002,3,Cancelled,Paypal,247.03,247.03,1,2023-10-06,Express,"Impulse Item,Extended Warranty,Impulse Item",113.06,360.09
4501,41,Female,No,Laptop,SKU1005,3,Completed,Cash,2319.8,463.96,5,2024-06-21,Standard,,0,2319.8
4502,63,Male,Yes,Laptop,SKU1005,3,Cancelled,Paypal,3711.68,463.96,8,2024-04-18,Express,"Accessory,Extended Warranty",69.63,3781.31
4504,38,Male,No,Tablet,SKU1002,3,Completed,Paypal,1235.15,247.03,5,2023-10-20,Express,,0,1235.15
4504,38,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,3164.76,791.19,4,2024-05-23,Standard,,0,3164.76
4506,51,Female,No,Laptop,SKU1005,3,Completed,Cash,2783.76,463.96,6,2024-06-14,Express,,0,2783.76
4506,51,Female,No,Laptop,SKU1005,3,Completed,Paypal,3711.68,463.96,8,2024-09-09,Express,,0,3711.68
4507,40,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1235.15,247.03,5,2024-05-22,Express,"Extended Warranty,Impulse Item",44.87,1280.02
4508,73,Male,No,Smartphone,SKU1004,2,Completed,Paypal,3164.76,791.19,4,2024-07-12,Overnight,Impulse Item,12.2,3176.96
4509,53,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Cash,2534.49,844.83,3,2024-06-18,Standard,Impulse Item,5.29,2539.78
4510,36,Female,No,Tablet,SKU1002,3,Completed,Credit Card,2470.3,247.03,10,2023-09-24,Overnight,"Impulse Item,Extended Warranty,Accessory",97.25,2567.55
4510,36,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,5913.81,844.83,7,2024-05-24,Express,,0,5913.81
4512,50,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,1482.18,247.03,6,2024-02-12,Express,Impulse Item,10.65,1492.83
4513,66,Female,No,Tablet,SKU1002,3,Completed,Debit Card,741.09,247.03,3,2023-10-05,Express,"Impulse Item,Extended Warranty,Impulse Item",98.5,839.59
4518,34,Female,No,Tablet,SKU1002,3,Completed,Paypal,247.03,247.03,1,2023-11-08,Express,Extended Warranty,14.37,261.4
4518,34,Female,No,Smartphone,SKU1004,2,Completed,Cash,7120.71,791.19,9,2023-11-26,Express,"Extended Warranty,Impulse Item,Impulse Item",104.83,7225.54
4518,34,Female,No,Laptop,SKU1005,3,Cancelled,Cash,3247.72,463.96,7,2024-08-01,Overnight,"Extended Warranty,Extended Warranty,Extended Warranty",115.62,3363.34
4519,38,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,145.25,20.75,7,2024-01-10,Standard,Impulse Item,10.84,156.09
4519,38,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,494.06,247.03,2,2024-04-29,Standard,"Accessory,Extended Warranty",59.34,553.4
4520,32,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,166,20.75,8,2024-08-17,Overnight,,0,166
4520,32,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,1391.88,463.96,3,2024-09-11,Express,"Impulse Item,Accessory",69.77,1461.65
4522,30,Male,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2024-01-22,Express,"Extended Warranty,Extended Warranty,Extended Warranty",107.5,1689.88
4524,41,Female,No,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,2024-01-31,Express,"Impulse Item,Impulse Item,Extended Warranty",79.17,1808.38
4524,41,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,7120.71,791.19,9,2024-08-06,Overnight,Impulse Item,44,7164.71
4526,41,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,3247.72,463.96,7,2023-12-29,Standard,"Extended Warranty,Extended Warranty,Accessory",75.84,3323.56
4526,41,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,1582.38,791.19,2,2024-08-20,Express,"Accessory,Extended Warranty",47.87,1630.25
4527,54,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1235.15,247.03,5,2024-02-28,Express,Impulse Item,49.47,1284.62
4527,54,Male,No,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,2024-04-01,Express,Impulse Item,38.58,5107.56
4528,55,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,62.25,20.75,3,2023-10-31,Standard,"Accessory,Accessory",78.59,140.84
4528,55,Male,No,Laptop,SKU1005,3,Completed,Credit Card,1391.88,463.96,3,2024-06-26,Express,,0,1391.88
4529,18,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2024-08-03,Overnight,"Accessory,Impulse Item,Impulse Item",98,160.25
4530,58,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,2023-10-13,Standard,"Extended Warranty,Extended Warranty",29.38,276.41
4530,58,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,1482.18,247.03,6,2024-08-06,Express,Extended Warranty,13.39,1495.57
4531,49,Male,No,Smartphone,SKU1001,5,Completed,Paypal,20.75,20.75,1,2024-02-16,Standard,,0,20.75
4531,49,Male,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,4639.6,463.96,10,2024-07-29,Standard,Impulse Item,33.52,4673.12
4532,80,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2023-10-18,Overnight,,0,3164.76
4533,55,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,2223.27,247.03,9,2024-07-09,Overnight,,0,2223.27
4534,38,Male,No,Smartphone,SKU1004,2,Completed,Cash,791.19,791.19,1,2024-02-22,Overnight,"Impulse Item,Impulse Item",40.98,832.17
4535,61,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,2024-02-11,Standard,"Extended Warranty,Accessory,Extended Warranty",60.23,184.73
4535,61,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,2373.57,791.19,3,2024-07-31,Standard,"Accessory,Accessory",66.05,2439.62
4536,57,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,5538.33,791.19,7,2023-11-26,Express,"Impulse Item,Accessory",81.32,5619.65
4536,57,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,166,20.75,8,2024-07-17,Overnight,Accessory,8.9,174.9
4537,21,Female,No,Laptop,SKU1005,3,Completed,Cash,1391.88,463.96,3,2023-11-25,Express,"Impulse Item,Accessory",52.11,1443.99
4537,21,Female,No,Smartphone,SKU1004,2,Completed,Cash,7911.9,791.19,10,2024-01-15,Overnight,"Extended Warranty,Extended Warranty",90.56,8002.46
4538,61,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,2024-06-09,Express,"Extended Warranty,Impulse Item,Accessory",98.01,889.2
4538,61,Female,No,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,2024-06-22,Overnight,"Extended Warranty,Accessory,Impulse Item",77.66,4824.8
4538,61,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,2024-07-03,Express,,0,1391.88
4539,20,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,166,20.75,8,2024-02-04,Standard,"Accessory,Accessory",51.59,217.59
4539,20,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,4639.6,463.96,10,2024-06-04,Standard,,0,4639.6
4540,35,Female,Yes,Smartphone,SKU1001,5,Cancelled,Paypal,62.25,20.75,3,2024-01-08,Express,Accessory,37.71,99.96
4540,35,Female,No,Tablet,SKU1002,3,Completed,Credit Card,247.03,247.03,1,2024-07-05,Overnight,"Extended Warranty,Accessory",68.86,315.89
4541,51,Female,No,Smartphone,SKU1001,5,Completed,Cash,124.5,20.75,6,2024-02-06,Standard,,0,124.5
4544,74,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,1976.24,247.03,8,2024-05-18,Standard,Extended Warranty,17.6,1993.84
4545,47,Male,No,Smartphone,SKU1004,2,Completed,Paypal,7120.71,791.19,9,2024-06-24,Express,"Impulse Item,Extended Warranty",91.99,7212.7
4545,47,Male,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,2024-07-07,Overnight,"Accessory,Accessory,Extended Warranty",79.1,1067.22
4547,44,Female,No,Tablet,SKU1002,3,Completed,Paypal,1976.24,247.03,8,2023-12-07,Standard,Extended Warranty,26.98,2003.22
4548,31,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,2534.49,844.83,3,2024-08-01,Overnight,Accessory,45.32,2579.81
4548,31,Male,Yes,Smartphone,SKU1004,2,Completed,Debit Card,3955.95,791.19,5,2024-08-02,Standard,"Impulse Item,Accessory,Accessory",139.02,4094.97
